path,size,type,confidence,reason
public/assets/exercises/ABDOME/REMADA EM PRANCHA COM KETTLEBELL 187.gif,88762,asset,high,asset without textual reference
public/assets/exercises/ABDOME/ROLL UP 556.gif,427162,asset,high,asset without textual reference
public/assets/exercises/ABDOME/ROTACCO DE TRONCO COM 3 APOIO 628.gif,285340,asset,high,asset without textual reference
public/assets/exercises/ABDOME/TOE TOUCH UNILATERAL NO SOLO 150.gif,266849,asset,high,asset without textual reference
public/assets/exercises/ANTEBRACO/ALONGAMENTO DOS EXTENSORES DO PUNHO 445.gif,65812,asset,high,asset without textual reference
public/assets/exercises/ANTEBRACO/FLEXCO DE PUNHO 054.gif,98548,asset,high,asset without textual reference
public/assets/exercises/ANTEBRACO/FLEXCO DE PUNHO PRONADO 239.gif,96636,asset,high,asset without textual reference
public/assets/exercises/ANTEBRACO/HANDSTAND (BANANEIRA) 311.gif,277964,asset,high,asset without textual reference
public/assets/exercises/ANTEBRACO/ROSCA DE PUNHO COM ROLO 177.gif,154781,asset,high,asset without textual reference
public/assets/exercises/ANTEBRACO/ROSCA INVERSA NO CROSS 255.gif,107890,asset,high,asset without textual reference
public/assets/exercises/ANTEBRACO/ROTACCO DE PUNHO COM HALTERES 178.gif,47930,asset,high,asset without textual reference
public/assets/exercises/ANTEBRACO/ROTACCO DOS ANTE-BRACOS 276.gif,71603,asset,high,asset without textual reference
public/assets/exercises/ANTEBRACO/ROTACCO DOS PULSOS 278.gif,31207,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ALONGAMENTO DE BICEPS.gif,69711,asset,high,asset without textual reference
public/assets/exercises/BICEPS/BARRA FIXA SUPINADA 290.gif,138686,asset,high,asset without textual reference
public/assets/exercises/BICEPS/MAQUINA SCOTT 173.gif,110403,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA 21 COM BARRA 557.gif,543413,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA 21 COM HALTERES558.gif,337288,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA 21 INVERSA 182.gif,377828,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA 21 NO CROSS 559.gif,431050,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA ALTERNADA 3X10.gif,89653,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA ALTERNADA COM ISOMETRIA 181.gif,68946,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA ALTERNADA DA POLIA ALTA 639.gif,70763,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA ALTERNADA E DIRETO 607.gif,92927,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA ALTERNADA INCLINADA 393.gif,115721,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA BICEPIS COM ROTACCO 459.gif,59646,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA BICEPS NO BANCO INCLINADO 229.gif,113821,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA CONCENTRADA 099.gif,139510,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA CONCENTRADA COM BARRA 138.gif,138677,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA CORDA NO CROSS 101.gif,116164,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA DIRETA 102.gif,86837,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA DIRETA BILATERAL NA POLIA BAIXA 180.gif,131457,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA DIRETA COM BARRA RETA NO CROSS 561.gif,77570,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA DIRETA COM BARRA W 179.gif,128865,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA DIRETA COM FITA ELASTICA 560.gif,105259,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA DIRETA COM HALTERES 100.gif,86298,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA DIRETA INVERSA 199.gif,128345,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA DIRETA NO CROSS 139.gif,110076,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA INVERSA COM BARRA W 336.gif,137132,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA INVERSA COM HALTERES 395.gif,112340,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA MARTELHO COM HALTERES NO BANCO INCLINADO 337.gif,143997,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA MARTELO COM ANILHA 461.gif,52824,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA MARTELO COM BARRA 129.gif,106059,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA MARTELO COM HALTERES 130.gif,82235,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA NO CABO (DEITADO) 222.gif,106255,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA SCOTT 127.gif,103220,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA SCOTT COM HALTERES 396.gif,111687,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA SCOTT UNILATERAL 174.gif,128902,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA SIMULTANEAS NO CROSS 197.gif,124196,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA UNILATERAL NO CROSS 128.gif,132949,asset,high,asset without textual reference
public/assets/exercises/BICEPS/ROSCA ZOTTMAN 338.gif,168108,asset,high,asset without textual reference
public/assets/exercises/CARDIO/AIR BIKE 227.gif,340961,asset,high,asset without textual reference
public/assets/exercises/CARDIO/AIR CLIMBER 228.gif,129134,asset,high,asset without textual reference
public/assets/exercises/CARDIO/BICICLETA ERGOMETRICA 193.gif,76424,asset,high,asset without textual reference
public/assets/exercises/CARDIO/BICICLETA ERGOMETRICA HORIZONTAL 608.gif,123761,asset,high,asset without textual reference
public/assets/exercises/CARDIO/BIKE SPINNING 10 MINUTOS.gif,193747,asset,high,asset without textual reference
public/assets/exercises/CARDIO/ELPTICO 10 MINIF.gif,156670,asset,high,asset without textual reference
public/assets/exercises/CARDIO/ESTEIRA 10 MIN.gif,96309,asset,high,asset without textual reference
public/assets/exercises/CARDIO/SIMULADOR DE ESCADA 375.gif,181567,asset,high,asset without textual reference
public/assets/exercises/COSTA/CRUCIFIXO INVERSO NO PECK DECK 3X10.gif,177342,asset,high,asset without textual reference
public/assets/exercises/COSTA/LOMBAR SENTADO 079.gif,111709,asset,high,asset without textual reference
public/assets/exercises/COSTA/PULL DOWN 158.gif,112478,asset,high,asset without textual reference
public/assets/exercises/COSTA/PULL DOWN COM CORDA 634.gif,128613,asset,high,asset without textual reference
public/assets/exercises/COSTA/PULLEY COSTAS 083.gif,101158,asset,high,asset without textual reference
public/assets/exercises/COSTA/PULLEY FECHADO 084.gif,114329,asset,high,asset without textual reference
public/assets/exercises/COSTA/PULLEY FRENTE 085.gif,113873,asset,high,asset without textual reference
public/assets/exercises/COSTA/PUXADA NA BARRA FIXA 029.gif,148352,asset,high,asset without textual reference
public/assets/exercises/COSTA/PUXADOR COM TRINGULO 245.gif,106262,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA ABERTA NO TRX 332.gif,151295,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA ARTICULADA NEUTRA 247.gif,273586,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA ARTICULADA PRONADA 248.gif,240674,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA ARTICULADA SUPINADA 249.gif,301558,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA ARTICULADA UNILATERAL NEUTRA 250.gif,167653,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA BAIXA NEUTRA 251.gif,174092,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA BAIXA PRONADA 252.gif,185039,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA BAIXA SUPINADA 253.gif,185894,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA CAVALINHO 387.gif,169748,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA CAVALINHO NO APARELHO 333.gif,258639,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA CAVALINHO NO CROSS OVER 254.gif,130924,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA CURVADA COM BARRA 093.gif,175668,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA CURVADA COM HALTERES 094.gif,105272,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA CURVADA COM PEGADA INVERTIDA 388.gif,164288,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA CURVADA CROSS OVER 123.gif,92727,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA CURVADA NA BARRA GUIADA 124.gif,135265,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA CURVADA SUPINADA COM HALTER 546.gif,78908,asset,high,asset without textual reference
public/assets/exercises/COSTA/REMADA FECHADA COM FAIXA ELSTICA 547.gif,72124,asset,high,asset without textual reference
